tax_id	NZ	order	phylum	genus	family	species	class
1717	NZ_CP029644.1	Corynebacteriales	Actinobacteria	Corynebacterium	Corynebacteriaceae	Corynebacterium diphtheriae	Actinobacteria
511145	NZ_AKBV01000001.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
47671	NZ_LR134378.1	Burkholderiales	Proteobacteria	Lautropia	Burkholderiaceae	Lautropia mirabilis	Betaproteobacteria
161895	NZ_CP009249.1	Corynebacteriales	Actinobacteria	Corynebacterium	Corynebacteriaceae	Corynebacterium phocae	Actinobacteria
161895	NZ_CP009250.1	Corynebacteriales	Actinobacteria	Corynebacterium	Corynebacteriaceae	Corynebacterium phocae	Actinobacteria
35790	NZ_AP017575.1	Rickettsiales	Proteobacteria	Rickettsia	Rickettsiaceae	Rickettsia japonica	Alphaproteobacteria
1280	NZ_CP026960.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
680	NZ_CP020076.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP020077.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP020078.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP020079.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP020080.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP020081.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
48409	NZ_CP025094.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
229193	NC_005810.1	Enterobacterales	Proteobacteria	Yersinia	Yersiniaceae	Yersinia pestis	Gammaproteobacteria
229193	NC_005813.1	Enterobacterales	Proteobacteria	Yersinia	Yersiniaceae	Yersinia pestis	Gammaproteobacteria
229193	NC_005814.1	Enterobacterales	Proteobacteria	Yersinia	Yersiniaceae	Yersinia pestis	Gammaproteobacteria
229193	NC_005815.1	Enterobacterales	Proteobacteria	Yersinia	Yersiniaceae	Yersinia pestis	Gammaproteobacteria
229193	NC_005816.1	Enterobacterales	Proteobacteria	Yersinia	Yersiniaceae	Yersinia pestis	Gammaproteobacteria
46170	NZ_AP014652.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
573	NZ_CP036335.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP036338.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP036337.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP036336.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
562	NZ_CP034745.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP034746.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP034747.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP034748.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP034749.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP034750.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP034751.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
197	NZ_CP010511.1	Campylobacterales	Proteobacteria	Campylobacter	Campylobacteraceae	Campylobacter jejuni	Epsilonproteobacteria
546	NZ_CP027849.1	Enterobacterales	Proteobacteria	Citrobacter	Enterobacteriaceae	Citrobacter freundii	Gammaproteobacteria
1697053	NZ_CP012363.1	Pseudomonadales	Proteobacteria	Oblitimonas	Pseudomonadaceae	Oblitimonas alkaliphila	Gammaproteobacteria
634455	NC_017125.1	Rhodospirillales	Proteobacteria	Acetobacter	Acetobacteraceae	Acetobacter pasteurianus	Alphaproteobacteria
634455	NC_017117.1	Rhodospirillales	Proteobacteria	Acetobacter	Acetobacteraceae	Acetobacter pasteurianus	Alphaproteobacteria
634455	NC_017126.1	Rhodospirillales	Proteobacteria	Acetobacter	Acetobacteraceae	Acetobacter pasteurianus	Alphaproteobacteria
634455	NC_017127.1	Rhodospirillales	Proteobacteria	Acetobacter	Acetobacteraceae	Acetobacter pasteurianus	Alphaproteobacteria
634455	NC_017145.1	Rhodospirillales	Proteobacteria	Acetobacter	Acetobacteraceae	Acetobacter pasteurianus	Alphaproteobacteria
634455	NC_017128.1	Rhodospirillales	Proteobacteria	Acetobacter	Acetobacteraceae	Acetobacter pasteurianus	Alphaproteobacteria
634455	NC_017129.1	Rhodospirillales	Proteobacteria	Acetobacter	Acetobacteraceae	Acetobacter pasteurianus	Alphaproteobacteria
1967666	NZ_CP020664.1	Chroococcales	Cyanobacteria	Microcystis	Microcystaceae	Microcystis sp. MC19	unclassified
1510841	NZ_CP020554.1	Rhodospirillales	Proteobacteria	Parasaccharibacter	Acetobacteraceae	Parasaccharibacter apium	Alphaproteobacteria
367830	NZ_CP027476.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
